Zone,1,2,3,4
t327,0.008082655112084686,0.008219845114794162,0.008001039935267896,0.008212215568263041
t328,120.13772271773895,122.56444899511513,117.76017528334503,120.13915719974379
t329,120.13959289596815,122.56659936453404,117.76062286516364,120.13975036860387
t330,286.72734428058675,292.5197847920423,281.04957360883867,286.7275020708423
t331,286.7286073882993,292.52103712908865,281.0508178268797,286.7287461623953
t332,286.7276960475803,292.520115371959,281.0499233180896,286.7278285666887
t333,286.727552451384,292.5199713679708,281.0497819074916,286.72767883916185
t334,286.7279947852354,292.52041175055865,281.05021613644215,286.7281197265108
t335,360.2402700312818,367.51777779772254,353.1068020508429,360.2403931306606
t336,360.24151365881795,367.5190471923638,353.1080202149132,360.24163663368506
t337,286.72848398160755,292.52090106472133,281.05069619052165,286.72860228435434
t338,286.7297139885139,292.5221540271433,281.0519019723352,286.72983131452173
t339,286.7279367522844,292.5203505099887,281.0501590581315,286.72805090541954
t340,286.727680736015,292.5201015530932,281.04990696507156,286.7277913193919
t341,286.7273104687452,292.51973734773424,281.04954244869987,286.727417165926
t342,286.7261306469579,292.51854190755154,281.04838485257875,286.7262360115899
t343,286.72140669193254,292.5137253544504,281.04375423787667,286.7215138108562
t344,124.78108839313425,127.30185154433255,122.31019626740206,124.78118803253884
t345,120.13899416149619,122.56322411630157,117.76058741306085,120.1394766827847
t346,-677239.3175094428,-677239.3174891975,-677239.3175179184,-677239.3174858526
t347,-677239.336664632,-677239.3366457024,-677239.3366723866,-677239.3366410871
t348,-677239.3367484786,-677239.3367295748,-677239.3367561345,-677239.3367246485
t349,-677239.3367345666,-677239.3367143507,-677239.3367426702,-677239.3367088723
t350,-677239.336637235,-677239.3366154855,-677239.3366459183,-677239.3366095272
t351,-677239.3350355121,-677239.3350126175,-677239.3350446541,-677239.3350067668
t352,117.76008142606061,120.13881245070083,117.75955584940125,120.13848925210073
t353,120.13935036665153,122.56630802038528,117.76040526716768,120.13949701067737
t354,286.72356672030554,292.5159403449994,281.0458691075102,286.7237217533785
t355,286.7284892409008,292.5209411178041,281.0506994167647,286.72863177637765
t356,286.7271303663627,292.51956279393147,281.0493656214775,286.7272632875095
t357,286.7253059221715,292.5177053303068,281.047576134557,286.7254283563718
t358,286.7273766119708,292.5198099416946,281.0496063339366,286.72749248585603
t359,286.7281338713765,292.52056550410646,281.05035022494,286.728245697906
t360,323.4829064597448,330.0178473896525,317.0773062557798,323.4830130246502
t361,323.48837030200116,330.02341665431493,317.082661942831,323.4884764008948
t362,323.4876398232669,330.0226669757813,317.08194659569625,323.4877463721365
t363,323.48034606494036,330.015220556251,317.0747985640995,323.4804505867648
t364,286.7282154496035,292.52062574304784,281.0504331509757,286.7283242836873
t365,286.72769787869254,292.52010786020776,281.04992551839314,286.7278107060347
t366,286.72740957123193,292.5198252378015,281.04964205571235,286.72752129189746
t367,286.7270343356651,292.519450389614,281.04927338471714,286.72714320832205
t368,124.78080980267971,127.30155574016763,122.30992573708787,124.78090252586608
t369,124.77956576529824,127.29867435841783,122.3090367788775,124.779811584717
t370,113.21470412576478,115.50170622452335,113.21445699648099,115.50147028779861
t371,-677239.336379758,-677239.3363595286,-677239.336387559,-677239.3363540446
t372,-677239.3365715996,-677239.336550011,-677239.3365798718,-677239.3365442953
t373,-677239.3363596109,-677239.3363354563,-677239.3363687312,-677239.336329209
t374,-677239.3294063433,-677239.3293806737,-677239.3294161804,-677239.3293747865
t375,122.30329436289877,124.77387056519797,122.30262862969622,124.77337327139836
t376,120.14535165420567,122.57245309259754,117.76628973003984,120.14552807686876
t377,129.41491537468477,132.02934242121194,126.85224060615232,129.4150960562506
t378,327.3701811330882,333.9836710913484,320.8876026843434,327.3702596196019
t379,299.57036758549384,305.6221998343743,293.6382875679556,299.57048077312703
t380,286.7279311472287,292.5203381133261,281.0501550323492,286.7280413600147
t381,286.7276689865785,292.5200833980014,281.04989663804184,286.7277773139626
t382,286.72769926969954,292.5201139155704,281.0499261416149,286.72780891406654
t383,286.7283336918634,292.5207477142342,281.0505489904215,286.7284435803392
t384,407.9463270553407,416.1875945691002,399.86818099592654,407.9463542144768
t385,407.94235733261957,416.18353850247615,399.86429142254644,407.9423792898362
t386,314.80886005053725,321.16855226413975,308.5750225579659,314.8088791927362
t387,303.40005851549483,309.52926312786013,297.3921395808593,303.4001101332809
t388,286.7317347964298,292.52419145567,281.0538852834548,286.73186936786084
t389,286.72783778339704,292.52023808225937,281.05006427325833,286.72797216469127
t390,286.72762299530206,292.5200278748976,281.0498534404937,286.7277561014893
